trans_id,timestamp,merchant_name,alibaba_category,amount,payment_method,fee_amount,settlement_amount,trans_status,region
trans00000198,2025-08-04 00:00:00,Henan Pet Supplies,Peralatan & Instrumen Pengujian,1300787,QRIS,15546,1285241,Pending,Vietnam
trans00000199,2025-08-04 00:00:00,Guangzhou Electronics Co.,Mesin Konstruksi & Bangunan,998879,Credit Card,10728,988151,Failed,Indonesia
trans00000200,2025-08-04 00:00:00,Yunnan Fabrication Services,Kemasan & Cetakan,741462,Credit Card,6480,734982,Failed,Vietnam
trans00000201,2025-08-04 00:00:00,Guangzhou Electronics Co.,Peralatan & Perlengkapan Kelistrikan,580901,QRIS,5700,575201,Pending,Malaysia
trans00000202,2025-08-04 00:00:00,Yunnan Fabrication Services,Olahraga & Hiburan,1408363,Virtual Account,15190,1393173,Failed,Malaysia
trans00000203,2025-08-04 00:00:00,Guangzhou Electronics Co.,Pakaian & Aksesori,1240483,E-Wallet,12240,1228243,Pending,China
trans00000204,2025-08-04 00:00:00,Tianjin Printing & Packaging,Layanan lainnya,792590,Bank Transfer,8836,783754,Success,Vietnam
trans00000205,2025-08-04 00:00:00,Xiamen Home Furnishing,Pakaian & Aksesori,1348704,Bank Transfer,10631,1338073,Pending,Vietnam
trans00000206,2025-08-04 00:00:00,Jiangsu Heavy Equipment,Layanan lainnya,503411,QRIS,4298,499113,Failed,China
trans00000207,2025-08-04 00:00:00,Anhui Machinery Tools,Produk Kesehatan,1482136,Virtual Account,13713,1468423,Failed,Malaysia
trans00000208,2025-08-04 00:00:00,Guangzhou Electronics Co.,Mesin Industri,851176,QRIS,8374,842802,Failed,Malaysia
trans00000209,2025-08-04 00:00:00,Fujian Apparel Factory,Kecantikan,1020701,Virtual Account,9078,1011623,Failed,Vietnam
trans00000210,2025-08-04 00:00:00,Xiamen Home Furnishing,"Orang Tua, Anak, & Mainan",671141,Credit Card,6411,664730,Failed,China
trans00000211,2025-08-04 00:00:00,Zhejiang Industrial Supplier,Suku Cadang & Aksesori Kendaraan,1166162,Virtual Account,8972,1157190,Success,China
trans00000212,2025-08-04 00:00:00,Xiamen Home Furnishing,Kecantikan,1423805,QRIS,15551,1408254,Pending,Indonesia
trans00000213,2025-08-04 00:00:00,Ningbo Packaging Solutions,Peralatan & Instrumen Pengujian,1177361,QRIS,12812,1164549,Failed,Malaysia
trans00000214,2025-08-04 00:00:00,Beijing Plastics Manufacturing,Perlengkapan & Peralatan Otomotif,582695,QRIS,4315,578380,Success,Vietnam
trans00000215,2025-08-04 00:00:00,Zhejiang Industrial Supplier,Kemasan & Cetakan,1084645,Credit Card,12494,1072151,Pending,Vietnam
trans00000216,2025-08-04 00:00:00,Anhui Machinery Tools,Keselamatan & Keamanan,372096,Virtual Account,4429,367667,Success,China
trans00000217,2025-08-04 00:00:00,Ningbo Packaging Solutions,Transmisi Daya,513541,Bank Transfer,4992,508549,Pending,China
trans00000218,2025-08-04 00:00:00,Anhui Machinery Tools,Rumah & Taman,363254,Virtual Account,2693,360561,Pending,Malaysia
trans00000219,2025-08-04 00:00:00,Anhui Machinery Tools,"Pertanian, Makanan & Minuman",439976,Debit Card,3542,436434,Pending,Malaysia
trans00000220,2025-08-04 00:00:00,Fujian Apparel Factory,Bahan Baku,800380,E-Wallet,7743,792637,Pending,Indonesia
trans00000221,2025-08-04 00:00:00,Hubei Health Products,Perlengkapan Sekolah & Kantor,1017163,E-Wallet,10696,1006467,Pending,Indonesia
trans00000222,2025-08-04 00:00:00,Jiangsu Heavy Equipment,Keselamatan & Keamanan,1309488,Bank Transfer,11689,1297799,Failed,Indonesia
trans00000223,2025-08-04 00:00:00,Shanghai Outdoor Sports Ltd,Sepatu & Aksesoris,947794,E-Wallet,7668,940126,Pending,China
trans00000224,2025-08-05 00:00:00,Sichuan Kids Toys,Peralatan & Perlengkapan Kelistrikan,907596,Bank Transfer,10551,897045,Pending,Malaysia
trans00000225,2025-08-05 00:00:00,Xiamen Home Furnishing,Peralatan & Instrumen Pengujian,708644,Credit Card,5636,703008,Failed,Indonesia
trans00000226,2025-08-05 00:00:00,Anhui Machinery Tools,Mesin Industri,1286971,QRIS,11246,1275725,Failed,China
trans00000227,2025-08-05 00:00:00,Shenzhen Lighting Tech,Peralatan & Instrumen Pengujian,544671,Credit Card,5467,539204,Success,Indonesia
trans00000228,2025-08-05 00:00:00,Yunnan Fabrication Services,Produk Kesehatan,757591,Debit Card,8398,749193,Success,China
trans00000229,2025-08-05 00:00:00,Chongqing Auto Parts,"Koper, Tas & Pelindung",599773,Debit Card,6123,593650,Failed,Malaysia
trans00000230,2025-08-05 00:00:00,Henan Pet Supplies,Kemasan & Cetakan,1356985,QRIS,10240,1346745,Success,Vietnam
trans00000231,2025-08-05 00:00:00,Hubei Health Products,Kemasan & Cetakan,999404,Bank Transfer,7016,992388,Pending,Vietnam
trans00000232,2025-08-05 00:00:00,Henan Pet Supplies,Perlengkapan & Peralatan Otomotif,554497,E-Wallet,4596,549901,Failed,Malaysia
trans00000233,2025-08-05 00:00:00,Tianjin Printing & Packaging,Layanan lainnya,739293,Bank Transfer,5373,733920,Pending,Malaysia
trans00000234,2025-08-05 00:00:00,Shanghai Outdoor Sports Ltd,Komponen Elektronik,1279386,Bank Transfer,13257,1266129,Failed,Malaysia
trans00000235,2025-08-05 00:00:00,Jiangsu Heavy Equipment,Komponen Elektronik,1239846,E-Wallet,11672,1228174,Pending,China
trans00000236,2025-08-05 00:00:00,Henan Pet Supplies,Peralatan Rumah Tangga,1296423,QRIS,15255,1281168,Success,Vietnam
trans00000237,2025-08-05 00:00:00,Xiamen Home Furnishing,Peralatan Rumah Tangga,704035,Bank Transfer,6523,697512,Pending,Indonesia
trans00000238,2025-08-05 00:00:00,Zhejiang Industrial Supplier,Transmisi Daya,872850,Bank Transfer,7441,865409,Failed,Malaysia
trans00000239,2025-08-05 00:00:00,Xiamen Home Furnishing,Komponen Elektronik,1309528,QRIS,10630,1298898,Failed,Vietnam
trans00000240,2025-08-05 00:00:00,Ningbo Packaging Solutions,Mesin Konstruksi & Bangunan,1156251,Bank Transfer,11279,1144972,Pending,Vietnam
trans00000241,2025-08-05 00:00:00,Guangzhou Electronics Co.,Peralatan & Perlengkapan Kelistrikan,961530,Credit Card,9727,951803,Pending,Vietnam
trans00000242,2025-08-05 00:00:00,Xiamen Home Furnishing,Bahan Baku,1137610,Bank Transfer,8814,1128796,Failed,Malaysia
trans00000243,2025-08-05 00:00:00,Jiangsu Heavy Equipment,Pakaian Olahraga & Luar Ruangan,509554,Credit Card,6063,503491,Success,Indonesia
trans00000244,2025-08-05 00:00:00,Beijing Plastics Manufacturing,Mesin Industri,356971,Bank Transfer,3400,353571,Success,Vietnam
trans00000245,2025-08-05 00:00:00,Ningbo Packaging Solutions,Peralatan & Instrumen Pengujian,640311,E-Wallet,4757,635554,Success,Malaysia
trans00000246,2025-08-05 00:00:00,Chongqing Auto Parts,Kerajinan & Suvenir,1260566,Bank Transfer,12022,1248544,Pending,Indonesia
trans00000247,2025-08-05 00:00:00,Yunnan Fabrication Services,Produk Kesehatan,1294093,E-Wallet,13763,1280330,Pending,China
trans00000248,2025-08-05 00:00:00,Shanghai Outdoor Sports Ltd,Barang Elektronik,301310,Credit Card,3263,298047,Success,China
trans00000249,2025-08-05 00:00:00,Zhejiang Industrial Supplier,"Perhiasan, Kacamata & Jam Tangan",357264,Credit Card,4261,353003,Success,Vietnam
trans00000250,2025-08-05 00:00:00,Zhejiang Industrial Supplier,Bahan Baku,1356290,Debit Card,14086,1342204,Pending,Vietnam
trans00000251,2025-08-05 00:00:00,Ningbo Packaging Solutions,Layanan Fabrikasi,1053644,Debit Card,11541,1042103,Success,Indonesia
trans00000252,2025-08-05 00:00:00,Ningbo Packaging Solutions,Transmisi Daya,1294974,Virtual Account,9101,1285873,Failed,Malaysia
trans00000253,2025-08-05 00:00:00,Anhui Machinery Tools,Perlengkapan Sekolah & Kantor,753048,Virtual Account,5340,747708,Failed,China
trans00000254,2025-08-05 00:00:00,Shanghai Outdoor Sports Ltd,Kecantikan,786475,Bank Transfer,8717,777758,Success,Vietnam
trans00000255,2025-08-05 00:00:00,Chongqing Auto Parts,Furnitur,1290701,Debit Card,11170,1279531,Success,China
trans00000256,2025-08-05 00:00:00,Shanghai Outdoor Sports Ltd,Pakaian Olahraga & Luar Ruangan,1117380,QRIS,10524,1106856,Pending,China
trans00000257,2025-08-05 00:00:00,Shenzhen Lighting Tech,Transmisi Daya,867117,Debit Card,9604,857513,Pending,Malaysia
trans00000258,2025-08-05 00:00:00,Fujian Apparel Factory,Rumah & Taman,928606,Debit Card,7234,921372,Pending,China
trans00000259,2025-08-05 00:00:00,Yunnan Fabrication Services,Pakaian & Aksesori,935422,Debit Card,7445,927977,Success,Indonesia
trans00000260,2025-08-06 00:00:00,Hubei Health Products,Pengelolaan Bahan,655822,Virtual Account,7524,648298,Pending,China
trans00000261,2025-08-06 00:00:00,Jiangsu Heavy Equipment,Kecantikan,910737,E-Wallet,9789,900948,Pending,Vietnam
trans00000262,2025-08-06 00:00:00,Chongqing Auto Parts,Perlengkapan & Peralatan Otomotif,1092745,Virtual Account,11589,1081156,Pending,Vietnam
trans00000263,2025-08-06 00:00:00,Henan Pet Supplies,Peralatan & Perkakas,1131969,E-Wallet,13149,1118820,Failed,Vietnam
trans00000264,2025-08-06 00:00:00,Zhejiang Industrial Supplier,Bahan Baku,1287876,Debit Card,13369,1274507,Failed,Malaysia
trans00000265,2025-08-06 00:00:00,Ningbo Packaging Solutions,Kecantikan,719554,Virtual Account,6070,713484,Failed,Vietnam
trans00000266,2025-08-06 00:00:00,Shanghai Outdoor Sports Ltd,Peralatan & Perkakas,1102454,QRIS,7764,1094690,Failed,Vietnam
trans00000267,2025-08-06 00:00:00,Hubei Health Products,Lampu & Pencahayaan,941218,Credit Card,10025,931193,Success,Indonesia
trans00000268,2025-08-06 00:00:00,Yunnan Fabrication Services,Layanan Fabrikasi,973889,QRIS,9613,964276,Success,China
trans00000269,2025-08-06 00:00:00,Henan Pet Supplies,"Orang Tua, Anak, & Mainan",367657,Virtual Account,3553,364104,Failed,Vietnam
trans00000270,2025-08-06 00:00:00,Guangzhou Electronics Co.,Kerajinan & Suvenir,1160963,Virtual Account,8251,1152712,Success,Malaysia
trans00000271,2025-08-06 00:00:00,Sichuan Kids Toys,Kendaraan & Transportasi,1412213,E-Wallet,12289,1399924,Failed,Vietnam
trans00000272,2025-08-06 00:00:00,Ningbo Packaging Solutions,Barang Elektronik,1113945,QRIS,11744,1102201,Success,Vietnam
trans00000273,2025-08-06 00:00:00,Fujian Apparel Factory,Produk Kesehatan,768914,QRIS,6927,761987,Failed,China
trans00000274,2025-08-06 00:00:00,Anhui Machinery Tools,Perlengkapan Sekolah & Kantor,1447284,QRIS,11597,1435687,Success,Indonesia
trans00000275,2025-08-06 00:00:00,Ningbo Packaging Solutions,Perlengkapan Sekolah & Kantor,685394,Virtual Account,8195,677199,Pending,China
trans00000276,2025-08-06 00:00:00,Zhejiang Industrial Supplier,Peralatan & Perlengkapan Kelistrikan,1441141,Virtual Account,10852,1430289,Failed,Malaysia
trans00000277,2025-08-06 00:00:00,Beijing Plastics Manufacturing,Olahraga & Hiburan,405393,Debit Card,3599,401794,Pending,Malaysia
trans00000278,2025-08-06 00:00:00,Ningbo Packaging Solutions,Perlengkapan & Peralatan Otomotif,967288,Virtual Account,11027,956261,Failed,China
trans00000279,2025-08-06 00:00:00,Hubei Health Products,Rumah & Taman,1148136,Credit Card,10877,1137259,Success,Malaysia
trans00000280,2025-08-06 00:00:00,Henan Pet Supplies,Suku Cadang & Aksesori Kendaraan,1200843,Bank Transfer,10487,1190356,Success,China
trans00000281,2025-08-06 00:00:00,Xiamen Home Furnishing,Perlengkapan & Peralatan Otomotif,510439,Virtual Account,4566,505873,Failed,Indonesia
trans00000282,2025-08-06 00:00:00,Chongqing Auto Parts,Kemasan & Cetakan,622127,QRIS,5702,616425,Failed,Malaysia
trans00000283,2025-08-06 00:00:00,Shanghai Outdoor Sports Ltd,Lampu & Pencahayaan,1227127,Bank Transfer,9641,1217486,Failed,China
trans00000284,2025-08-06 00:00:00,Sichuan Kids Toys,Kecantikan,772695,Debit Card,8398,764297,Failed,Indonesia
trans00000285,2025-08-06 00:00:00,Beijing Plastics Manufacturing,Bahan Baku,605006,Bank Transfer,4865,600141,Pending,Indonesia
trans00000286,2025-08-06 00:00:00,Henan Pet Supplies,Perlengkapan & Peralatan Otomotif,1346216,QRIS,12032,1334184,Failed,Vietnam
trans00000287,2025-08-06 00:00:00,Chongqing Auto Parts,Kerajinan & Suvenir,1163304,Debit Card,13826,1149478,Pending,China
trans00000288,2025-08-06 00:00:00,Fujian Apparel Factory,Pakaian & Aksesori,1197280,Virtual Account,9294,1187986,Success,China
trans00000289,2025-08-06 00:00:00,Fujian Apparel Factory,Lampu & Pencahayaan,1004794,E-Wallet,10267,994527,Success,Malaysia
trans00000290,2025-08-06 00:00:00,Hubei Health Products,Energi Terbarukan,1043919,QRIS,11967,1031952,Pending,Vietnam
trans00000291,2025-08-06 00:00:00,Yunnan Fabrication Services,Rumah & Taman,1299587,QRIS,14211,1285376,Success,Indonesia
trans00000292,2025-08-06 00:00:00,Beijing Plastics Manufacturing,Barang Elektronik,1294970,Virtual Account,10281,1284689,Pending,Indonesia
trans00000293,2025-08-06 00:00:00,Shanghai Outdoor Sports Ltd,Bangunan & Perumahan,514072,Bank Transfer,5139,508933,Success,Malaysia
trans00000294,2025-08-06 00:00:00,Jiangsu Heavy Equipment,Perawatan Pribadi & Rumah,1001193,E-Wallet,9208,991985,Failed,Malaysia
trans00000295,2025-08-06 00:00:00,Beijing Plastics Manufacturing,Energi Terbarukan,1298361,E-Wallet,9701,1288660,Failed,Malaysia
trans00000296,2025-08-06 00:00:00,Tianjin Printing & Packaging,Layanan Fabrikasi,856437,Bank Transfer,10080,846357,Failed,Malaysia
trans00000297,2025-08-06 00:00:00,Guangzhou Electronics Co.,Keselamatan & Keamanan,1090115,QRIS,12270,1077845,Pending,Vietnam
trans00000298,2025-08-06 00:00:00,Shanghai Outdoor Sports Ltd,Kecantikan,397935,Bank Transfer,3225,394710,Pending,Malaysia
trans00000299,2025-08-06 00:00:00,Shenzhen Lighting Tech,Peralatan Rumah Tangga,1182404,QRIS,10951,1171453,Failed,Vietnam
trans00000300,2025-08-06 00:00:00,Chongqing Auto Parts,Komponen Elektronik,1206304,Virtual Account,10255,1196049,Pending,China
trans00000301,2025-08-06 00:00:00,Tianjin Printing & Packaging,Bangunan & Perumahan,885796,Debit Card,9434,876362,Failed,Vietnam
trans00000302,2025-08-06 00:00:00,Shanghai Outdoor Sports Ltd,Olahraga & Hiburan,1419152,QRIS,14322,1404830,Pending,Indonesia
trans00000303,2025-08-06 00:00:00,Guangzhou Electronics Co.,Lampu & Pencahayaan,1309726,Debit Card,13715,1296011,Failed,China
trans00000304,2025-08-06 00:00:00,Xiamen Home Furnishing,Peralatan & Perkakas,885754,Credit Card,7990,877764,Failed,Vietnam
trans00000305,2025-08-06 00:00:00,Chongqing Auto Parts,"Koper, Tas & Pelindung",533305,Bank Transfer,5350,527955,Success,Vietnam
trans00000306,2025-08-06 00:00:00,Fujian Apparel Factory,Olahraga & Hiburan,547493,Credit Card,5023,542470,Pending,Indonesia
trans00000307,2025-08-06 00:00:00,Shenzhen Lighting Tech,Kemasan & Cetakan,1330525,Credit Card,15806,1314719,Failed,China
trans00000308,2025-08-06 00:00:00,Shenzhen Lighting Tech,Perawatan Pribadi & Rumah,958194,Bank Transfer,11204,946990,Pending,China
trans00000309,2025-08-06 00:00:00,Chongqing Auto Parts,Sepatu & Aksesoris,495167,QRIS,3899,491268,Success,Indonesia
trans00000310,2025-08-06 00:00:00,Xiamen Home Furnishing,Peralatan Rumah Tangga,1267348,Debit Card,8993,1258355,Pending,Vietnam
trans00000311,2025-08-06 00:00:00,Tianjin Printing & Packaging,Perlengkapan Hewan Peliharaan,402594,Bank Transfer,4502,398092,Success,Vietnam
trans00000312,2025-08-06 00:00:00,Zhejiang Industrial Supplier,Perlengkapan Hewan Peliharaan,377160,Bank Transfer,2666,374494,Pending,Vietnam
trans00000313,2025-08-06 00:00:00,Hubei Health Products,Pakaian Olahraga & Luar Ruangan,747462,Credit Card,8691,738771,Failed,Indonesia
trans00000314,2025-08-06 00:00:00,Chongqing Auto Parts,Keselamatan & Keamanan,1285706,Credit Card,15123,1270583,Pending,Indonesia
trans00000315,2025-08-06 00:00:00,Henan Pet Supplies,Layanan lainnya,1035885,Virtual Account,11221,1024664,Pending,Indonesia
trans00000316,2025-08-06 00:00:00,Beijing Plastics Manufacturing,Lampu & Pencahayaan,1329429,Debit Card,11379,1318050,Pending,Vietnam
trans00000317,2025-08-06 00:00:00,Xiamen Home Furnishing,Olahraga & Hiburan,1103367,Virtual Account,8816,1094551,Pending,Indonesia
trans00000318,2025-08-06 00:00:00,Tianjin Printing & Packaging,Layanan lainnya,1011943,Bank Transfer,8772,1003171,Failed,China
trans00000319,2025-08-06 00:00:00,Sichuan Kids Toys,Layanan lainnya,1248780,Debit Card,11303,1237477,Pending,Vietnam
trans00000320,2025-08-06 00:00:00,Ningbo Packaging Solutions,Peralatan & Perlengkapan Kelistrikan,585205,QRIS,4139,581066,Failed,China
trans00000321,2025-08-06 00:00:00,Yunnan Fabrication Services,"Pertanian, Makanan & Minuman",395411,E-Wallet,3985,391426,Failed,Malaysia
trans00000322,2025-08-06 00:00:00,Tianjin Printing & Packaging,Layanan lainnya,1274209,E-Wallet,12991,1261218,Pending,Vietnam
trans00000323,2025-08-06 00:00:00,Shanghai Outdoor Sports Ltd,Kecantikan,1090544,QRIS,10054,1080490,Success,Indonesia
trans00000324,2025-08-06 00:00:00,Jiangsu Heavy Equipment,Barang Elektronik,1014097,Bank Transfer,9842,1004255,Pending,Malaysia
trans00000325,2025-08-06 00:00:00,Shenzhen Lighting Tech,Suku Cadang & Aksesori Kendaraan,1134576,Debit Card,13080,1121496,Failed,Indonesia
trans00000326,2025-08-07 00:00:00,Xiamen Home Furnishing,Transmisi Daya,359867,Debit Card,4084,355783,Failed,Vietnam
trans00000327,2025-08-07 00:00:00,Chongqing Auto Parts,Pakaian & Aksesori,441849,E-Wallet,3170,438679,Pending,Indonesia
trans00000328,2025-08-07 00:00:00,Jiangsu Heavy Equipment,Pengelolaan Bahan,958436,Virtual Account,8082,950354,Failed,Vietnam
trans00000329,2025-08-07 00:00:00,Hubei Health Products,Bahan Baku,656999,Bank Transfer,6761,650238,Pending,Malaysia
trans00000330,2025-08-07 00:00:00,Shanghai Outdoor Sports Ltd,Suku Cadang & Aksesori Kendaraan,796053,E-Wallet,9250,786803,Success,Vietnam
trans00000331,2025-08-07 00:00:00,Chongqing Auto Parts,Peralatan & Instrumen Pengujian,1034401,QRIS,11412,1022989,Pending,Vietnam
trans00000332,2025-08-07 00:00:00,Yunnan Fabrication Services,Kecantikan,475489,Bank Transfer,3903,471586,Failed,Malaysia
trans00000333,2025-08-07 00:00:00,Yunnan Fabrication Services,Keselamatan & Keamanan,944065,Debit Card,10525,933540,Pending,Indonesia
trans00000334,2025-08-07 00:00:00,Chongqing Auto Parts,Peralatan & Perkakas,1326519,Virtual Account,15886,1310633,Success,Vietnam
trans00000335,2025-08-07 00:00:00,Shanghai Outdoor Sports Ltd,"Perhiasan, Kacamata & Jam Tangan",655797,E-Wallet,7350,648447,Pending,Indonesia
trans00000336,2025-08-07 00:00:00,Anhui Machinery Tools,Pakaian Olahraga & Luar Ruangan,772846,Virtual Account,6006,766840,Failed,China
trans00000337,2025-08-07 00:00:00,Chongqing Auto Parts,Mesin Konstruksi & Bangunan,965591,QRIS,9508,956083,Pending,Malaysia
trans00000338,2025-08-07 00:00:00,Jiangsu Heavy Equipment,Peralatan & Perlengkapan Kelistrikan,1413873,Bank Transfer,16613,1397260,Failed,Indonesia
trans00000339,2025-08-07 00:00:00,Chongqing Auto Parts,Perlengkapan & Peralatan Otomotif,436068,E-Wallet,4199,431869,Failed,China
trans00000340,2025-08-07 00:00:00,Yunnan Fabrication Services,Sepatu & Aksesoris,741748,Debit Card,8527,733221,Pending,Vietnam
trans00000341,2025-08-07 00:00:00,Guangzhou Electronics Co.,Sepatu & Aksesoris,427504,Debit Card,3955,423549,Failed,Indonesia
trans00000342,2025-08-07 00:00:00,Hubei Health Products,Alat & Mesin Komersial,1007344,Virtual Account,7762,999582,Pending,China
trans00000343,2025-08-07 00:00:00,Shenzhen Lighting Tech,Perlengkapan & Peralatan Otomotif,563045,Debit Card,4047,558998,Pending,Vietnam
trans00000344,2025-08-07 00:00:00,Fujian Apparel Factory,Mesin Industri,824224,Credit Card,5798,818426,Failed,Vietnam
trans00000345,2025-08-07 00:00:00,Henan Pet Supplies,Suku Cadang & Aksesori Kendaraan,972533,Bank Transfer,7463,965070,Pending,Malaysia
trans00000346,2025-08-07 00:00:00,Hubei Health Products,Alat & Mesin Komersial,331525,Bank Transfer,3890,327635,Pending,Vietnam
trans00000347,2025-08-07 00:00:00,Xiamen Home Furnishing,Kerajinan & Suvenir,1183741,QRIS,12025,1171716,Success,China
trans00000348,2025-08-07 00:00:00,Tianjin Printing & Packaging,Layanan lainnya,758615,QRIS,8825,749790,Success,Indonesia
trans00000349,2025-08-07 00:00:00,Guangzhou Electronics Co.,Bahan Baku,848262,Credit Card,8746,839516,Pending,Vietnam
trans00000350,2025-08-07 00:00:00,Fujian Apparel Factory,Keselamatan & Keamanan,1071808,Bank Transfer,11291,1060517,Success,Vietnam
trans00000351,2025-08-07 00:00:00,Henan Pet Supplies,Kemasan & Cetakan,302797,E-Wallet,3615,299182,Success,Vietnam
trans00000352,2025-08-07 00:00:00,Chongqing Auto Parts,Kecantikan,334700,Bank Transfer,3205,331495,Failed,Vietnam
